0,1,2
740,721,1
874,0,1
1071,0,1
872,1080,1
28,30,1
1287,1212,1
1502,1550,1
1472,394,1
1404,424,1
34,1280,1
1017,1212,1
420,32,1
1363,44,1
1039,1528,1
959,1212,1
360,465,1
898,780,1
3,4,1
1436,313,1
150,1083,1
1022,1074,1
1630,1633,1
1595,423,1
1071,1212,1
1513,1150,1
858,1200,1
799,1050,1
229,1595,1
1433,1145,1
209,932,1
44,956,1
419,18,1
892,1042,1
971,1042,1
475,877,1
959,1071,1
1258,416,1
1194,674,1
16,15,1
1353,993,1
810,1232,1
14,16,1
229,768,1
341,342,1
892,1041,1
554,354,1
1039,1527,1
1019,875,1
1533,1534,1
1041,817,1
480,495,1
959,0,1
37,464,1
88,1232,1
466,217,1
1643,1633,1
942,1088,1
402,403,1
419,37,1
553,1353,1
542,540,1
1448,1396,1
150,384,1
106,311,1
698,23,1
555,1237,1
1214,1413,1
1351,381,1
977,1252,1
0,917,1
1353,866,1
351,416,1
545,1331,1
1079,1096,1
859,837,1
423,792,1
34,953,1
992,475,1
229,792,1
1347,1200,1
1042,817,1
243,238,1
1537,1200,1
383,1050,1
848,1083,1
236,1603,1
819,841,1
1026,692,1
106,1456,1
784,721,1
1333,20,1
457,23,1
553,993,1
472,342,1
1148,315,1
1330,439,1
1472,994,1
819,1083,1
2,7,1
1284,528,1
339,439,1
966,513,1
246,1472,1
1523,0,1
229,1059,1
466,1056,1
1258,351,1
1104,310,1
1140,1459,1
892,309,1
115,131,1
1188,1125,1
1188,998,1
409,890,1
963,1056,1
829,1056,1
316,310,1
775,1056,1
31,298,1
1055,811,1
423,1059,1
213,217,1
88,214,1
819,706,1
213,466,1
87,1056,1
88,213,1
1009,784,1
278,282,1
215,217,1
216,533,1
229,423,1
530,351,1
476,797,1
910,855,1
1433,808,1
37,299,1
477,1212,1
359,1502,1
530,416,1
697,434,1
1108,1140,1
1418,1420,1
810,1056,1
213,1572,1
493,492,1
1472,1056,1
981,653,1
1517,872,1
933,1009,1
874,741,1
854,858,1
150,827,1
451,127,1
1554,1032,1
514,721,1
721,797,1
1545,1038,1
863,947,1
88,1572,1
1306,1605,1
1108,522,1
1108,1459,1
1517,1056,1
1572,533,1
1502,1616,1
131,129,1
88,533,1
1332,938,1
779,838,1
17,419,1
920,1056,1
1035,217,1
907,407,1
1454,738,1
32,298,1
789,1056,1
480,476,1
534,1035,1
965,1552,1
480,652,1
534,88,1
829,820,1
530,309,1
449,355,1
534,1572,1
1035,533,1
340,342,1
275,1543,1
636,1399,1
194,182,1
194,189,1
1035,214,1
534,216,1
242,238,1
966,514,1
215,87,1
1173,1171,1
981,513,1
854,797,1
513,784,1
182,189,1
175,180,1
213,1035,1
446,647,1
1433,1399,1
242,267,1
267,284,1
741,0,1
1035,423,1
229,1035,1
1490,384,1
1452,876,1
1071,41,1
241,243,1
1071,917,1
1334,1333,1
545,1212,1
741,41,1
1305,1605,1
476,1009,1
1108,931,1
420,298,1
858,1009,1
817,309,1
309,1111,1
892,311,1
1071,938,1
216,87,1
738,496,1
354,924,1
213,215,1
971,311,1
267,243,1
150,354,1
874,917,1
194,186,1
874,41,1
874,938,1
216,214,1
741,917,1
150,829,1
33,298,1
194,190,1
1488,1486,1
1071,915,1
542,543,1
311,817,1
1595,1572,1
1035,1595,1
429,953,1
1488,1487,1
1019,522,1
534,215,1
636,1448,1
493,540,1
1459,1019,1
242,241,1
639,236,1
542,408,1
569,627,1
476,784,1
17,36,1
311,1111,1
1106,476,1
214,1572,1
480,785,1
959,41,1
423,890,1
894,1038,1
1344,1345,1
959,917,1
1348,1200,1
1397,1232,1
995,741,1
543,408,1
630,633,1
544,408,1
513,721,1
496,311,1
938,765,1
85,216,1
741,351,1
852,811,1
829,1232,1
513,514,1
0,985,1
1455,141,1
182,190,1
1035,215,1
1071,1423,1
281,260,1
215,214,1
541,408,1
186,189,1
836,1410,1
1248,1209,1
186,190,1
281,287,1
791,909,1
1071,770,1
275,399,1
1433,399,1
1433,934,1
1209,238,1
846,1053,1
315,955,1
1124,815,1
789,1232,1
423,1009,1
1106,633,1
186,188,1
246,394,1
779,1459,1
854,513,1
540,408,1
1397,1056,1
1315,1316,1
316,308,1
194,188,1
150,1015,1
1573,1056,1
1572,307,1
1517,1232,1
269,284,1
795,627,1
1531,1170,1
1106,637,1
182,188,1
1332,917,1
269,243,1
194,184,1
183,194,1
639,1603,1
399,1544,1
630,637,1
150,850,1
194,185,1
269,242,1
1249,955,1
540,492,1
14,13,1
1422,1413,1
492,408,1
907,1074,1
216,1572,1
242,284,1
822,1422,1
1035,216,1
194,187,1
423,1572,1
798,653,1
229,394,1
985,357,1
827,354,1
920,1232,1
242,239,1
959,316,1
644,354,1
959,357,1
329,924,1
843,985,1
229,1572,1
1433,476,1
636,1396,1
406,1125,1
994,141,1
854,476,1
240,243,1
841,848,1
242,240,1
1399,1266,1
316,1104,1
1056,820,1
392,476,1
423,392,1
243,239,1
848,706,1
848,850,1
134,132,1
890,804,1
1017,313,1
420,33,1
969,391,1
476,513,1
150,721,1
150,870,1
765,313,1
843,357,1
423,958,1
246,829,1
861,853,1
229,958,1
959,32,1
985,313,1
931,1019,1
901,408,1
854,785,1
856,26,1
741,316,1
894,893,1
741,313,1
408,962,1
421,1309,1
843,313,1
150,1062,1
894,392,1
959,429,1
246,1527,1
150,309,1
246,141,1
843,765,1
955,316,1
229,1472,1
263,1232,1
0,41,1
959,1017,1
150,1032,1
1026,1006,1
894,1273,1
1308,1307,1
894,1274,1
894,1449,1
839,955,1
1592,1590,1
894,1631,1
959,872,1
854,784,1
894,1635,1
32,872,1
765,985,1
125,122,1
397,563,1
150,994,1
229,392,1
901,407,1
1017,741,1
1362,26,1
1399,1396,1
441,297,1
750,1531,1
1490,329,1
1125,1555,1
530,434,1
1,6,1
819,1042,1
150,246,1
1017,955,1
88,215,1
1354,1109,1
1019,1152,1
493,408,1
414,369,1
1421,1465,1
1515,358,1
1416,1421,1
931,1459,1
1370,426,1
872,877,1
199,1439,1
325,362,1
261,1056,1
748,1517,1
872,475,1
959,856,1
88,276,1
277,215,1
1035,440,1
612,442,1
229,1517,1
1365,765,1
870,496,1
215,276,1
423,1517,1
440,1572,1
147,1017,1
547,765,1
1220,946,1
1258,434,1
1326,1396,1
739,890,1
88,1056,1
907,962,1
785,1009,1
429,955,1
1433,636,1
1017,26,1
1038,1470,1
1506,400,1
663,1019,1
263,1056,1
245,303,1
480,808,1
1280,158,1
1360,915,1
1140,530,1
1397,775,1
190,187,1
1363,1280,1
34,1360,1
663,946,1
717,1111,1
280,260,1
808,1009,1
280,287,1
953,741,1
937,962,1
1170,1024,1
1458,927,1
937,414,1
874,429,1
937,909,1
568,480,1
927,1408,1
31,33,1
216,276,1
147,953,1
369,860,1
546,765,1
915,1149,1
1422,1423,1
1209,1499,1
1422,770,1
47,1104,1
1123,915,1
1583,795,1
1038,147,1
1080,1056,1
1095,785,1
1342,1340,1
1407,1209,1
363,298,1
177,1222,1
287,1209,1
289,1422,1
1170,643,1
46,915,1
88,1023,1
423,1056,1
885,983,1
384,1534,1
423,1232,1
311,351,1
1332,0,1
1071,1364,1
261,1023,1
872,1011,1
1038,1433,1
434,1127,1
786,638,1
242,243,1
1023,307,1
786,988,1
229,1009,1
84,1023,1
569,495,1
1435,357,1
919,1056,1
1545,893,1
1595,440,1
971,530,1
931,819,1
724,1255,1
1415,1209,1
893,1470,1
424,852,1
423,409,1
779,720,1
663,416,1
1232,1327,1
1545,1470,1
1095,476,1
515,1011,1
414,1132,1
959,26,1
406,1601,1
1327,1114,1
959,948,1
174,180,1
874,856,1
261,1232,1
1035,276,1
261,1035,1
795,476,1
392,964,1
176,175,1
1056,307,1
849,776,1
885,776,1
1404,852,1
827,475,1
568,476,1
430,1212,1
532,795,1
143,1056,1
87,1572,1
174,175,1
176,180,1
283,1056,1
890,808,1
870,1232,1
971,874,1
819,1459,1
1232,307,1
143,1232,1
1458,392,1
1132,392,1
1035,87,1
870,1056,1
246,992,1
790,340,1
1294,1241,1
480,795,1
84,1572,1
229,409,1
34,46,1
261,1572,1
546,0,1
843,1056,1
264,1232,1
1035,277,1
84,1056,1
1019,632,1
1056,217,1
790,342,1
874,1287,1
303,244,1
433,1212,1
264,1056,1
926,776,1
979,1095,1
303,243,1
992,1127,1
798,1009,1
229,1232,1
636,927,1
748,423,1
894,1408,1
841,850,1
706,850,1
1287,1217,1
927,392,1
305,674,1
478,1341,1
988,495,1
1595,964,1
1017,357,1
41,917,1
497,447,1
532,927,1
1448,1326,1
1108,1160,1
177,180,1
431,1287,1
934,1032,1
997,836,1
409,792,1
992,778,1
959,971,1
175,177,1
1505,613,1
430,985,1
480,354,1
1562,1107,1
799,1204,1
872,643,1
301,244,1
1306,992,1
971,991,1
244,238,1
779,850,1
47,316,1
537,538,1
86,1232,1
997,1562,1
872,1232,1
1448,1399,1
84,1232,1
872,1056,1
894,927,1
184,188,1
1434,496,1
805,1517,1
1455,329,1
1412,1413,1
190,185,1
189,187,1
329,1456,1
1019,1283,1
175,1222,1
31,874,1
1502,1171,1
1123,1364,1
183,188,1
1222,180,1
948,26,1
188,187,1
1404,832,1
886,1485,1
1035,453,1
1433,1250,1
183,190,1
894,1266,1
189,185,1
1133,41,1
874,315,1
948,25,1
150,429,1
894,1268,1
1268,1399,1
183,189,1
1624,776,1
184,190,1
1433,1448,1
1572,453,1
184,189,1
874,33,1
1455,1287,1
188,185,1
1433,1396,1
872,407,1
1224,894,1
1019,475,1
959,314,1
856,1042,1
843,314,1
1332,41,1
569,1205,1
690,434,1
874,851,1
1477,1183,1
1472,964,1
1051,1232,1
690,351,1
1035,1232,1
872,1464,1
644,392,1
946,513,1
534,1056,1
848,996,1
839,313,1
515,545,1
423,1080,1
994,1160,1
354,41,1
848,1042,1
1071,545,1
792,958,1
874,316,1
91,92,1
466,307,1
874,546,1
1050,692,1
931,872,1
466,276,1
93,92,1
890,784,1
515,856,1
875,416,1
683,1557,1
1026,1010,1
1287,955,1
1203,799,1
433,1071,1
423,765,1
466,264,1
870,820,1
1433,1185,1
1212,310,1
1464,885,1
1583,927,1
915,955,1
859,838,1
1558,316,1
1505,163,1
1456,416,1
1071,1287,1
477,8,1
1071,477,1
466,964,1
1071,430,1
1232,217,1
407,434,1
874,308,1
932,167,1
466,277,1
354,283,1
1455,351,1
88,963,1
1387,876,1
36,145,1
547,309,1
1168,1546,1
567,1010,1
34,955,1
547,833,1
763,466,1
261,429,1
261,963,1
338,371,1
547,741,1
477,1017,1
854,514,1
874,547,1
927,1399,1
316,1212,1
567,1060,1
1455,416,1
963,217,1
876,1088,1
1537,1212,1
876,1116,1
547,515,1
429,1212,1
805,1080,1
414,392,1
311,309,1
1071,873,1
264,858,1
1645,850,1
785,804,1
779,859,1
873,1212,1
1023,820,1
645,392,1
972,26,1
863,1050,1
1308,72,1
264,513,1
1095,721,1
829,1490,1
1071,429,1
532,1038,1
786,930,1
354,416,1
798,785,1
1456,351,1
880,1056,1
1308,1201,1
858,890,1
948,1042,1
1584,1544,1
1071,547,1
872,26,1
1502,872,1
789,434,1
143,466,1
779,837,1
890,797,1
199,932,1
229,890,1
905,613,1
963,262,1
532,1583,1
907,1022,1
475,797,1
431,1212,1
546,741,1
1071,26,1
959,741,1
1071,25,1
243,244,1
854,1095,1
1066,514,1
959,985,1
1017,0,1
788,798,1
1390,852,1
27,1186,1
1523,41,1
263,84,1
765,416,1
1305,992,1
1066,476,1
931,1140,1
963,87,1
407,767,1
0,767,1
392,1446,1
392,159,1
959,1188,1
1100,872,1
8,6,1
706,407,1
1630,1643,1
246,555,1
613,1012,1
953,1331,1
263,466,1
874,817,1
990,384,1
1540,1548,1
567,1066,1
808,653,1
263,963,1
263,217,1
851,741,1
765,0,1
963,307,1
932,1309,1
848,1645,1
1009,797,1
706,434,1
934,947,1
654,650,1
1293,903,1
850,434,1
1502,1061,1
905,873,1
829,872,1
1540,1627,1
934,1127,1
841,434,1
1014,623,1
277,216,1
567,905,1
955,41,1
477,430,1
892,991,1
1456,311,1
1209,1368,1
819,1111,1
1125,1601,1
0,817,1
1125,416,1
354,0,1
964,1056,1
213,963,1
1464,849,1
263,789,1
927,1326,1
963,964,1
1464,926,1
805,947,1
1125,351,1
1134,932,1
143,1066,1
963,214,1
1490,1015,1
890,651,1
429,0,1
1038,927,1
567,947,1
978,1554,1
670,918,1
150,1534,1
1051,476,1
423,946,1
88,84,1
480,890,1
429,354,1
1466,840,1
1042,1083,1
873,947,1
1095,808,1
1125,1527,1
306,354,1
934,392,1
985,1056,1
874,545,1
873,1066,1
669,416,1
264,964,1
765,1056,1
351,309,1
920,453,1
311,416,1
1320,1569,1
720,848,1
1529,1530,1
423,1019,1
985,1232,1
261,903,1
874,430,1
264,554,1
362,934,1
1071,310,1
851,311,1
1010,1060,1
261,554,1
890,513,1
998,683,1
529,1056,1
84,354,1
872,1021,1
1411,1036,1
971,996,1
971,1111,1
383,211,1
354,294,1
964,217,1
873,1060,1
920,964,1
971,1287,1
264,354,1
261,875,1
874,310,1
1170,1171,1
567,872,1
971,429,1
1071,308,1
915,643,1
261,354,1
263,262,1
262,354,1
1188,683,1
354,307,1
1429,309,1
789,453,1
839,392,1
1353,1086,1
874,319,1
979,992,1
479,1287,1
429,329,1
384,1446,1
741,1212,1
1464,767,1
663,351,1
872,41,1
830,423,1
1472,393,1
872,797,1
261,1062,1
31,429,1
384,954,1
1026,1204,1
959,547,1
424,1061,1
934,87,1
868,394,1
547,1379,1
874,314,1
741,545,1
1433,1056,1
872,815,1
817,416,1
0,930,1
871,1019,1
171,932,1
1170,1255,1
852,832,1
894,1583,1
150,1042,1
567,1022,1
429,1456,1
741,986,1
547,721,1
994,393,1
874,515,1
1472,87,1
870,738,1
1176,72,1
275,407,1
429,872,1
1436,357,1
979,986,1
1433,514,1
429,41,1
662,407,1
261,1019,1
47,1056,1
1212,313,1
971,851,1
959,315,1
392,434,1
1061,832,1
1071,741,1
277,934,1
306,934,1
930,313,1
38,1602,1
959,25,1
822,1423,1
955,741,1
429,315,1
1502,423,1
911,409,1
1177,1061,1
326,932,1
423,797,1
959,1287,1
1353,986,1
782,890,1
872,0,1
1306,423,1
1043,314,1
1263,1131,1
0,416,1
741,1423,1
959,874,1
880,416,1
261,934,1
168,932,1
1412,744,1
1220,1056,1
246,1140,1
1365,833,1
872,885,1
1459,392,1
1100,1011,1
741,530,1
314,1212,1
779,721,1
547,986,1
392,820,1
934,307,1
1086,866,1
88,86,1
546,833,1
429,741,1
763,354,1
1174,1308,1
1220,890,1
927,1396,1
261,283,1
959,313,1
515,0,1
874,313,1
1220,875,1
874,955,1
974,1294,1
1195,926,1
830,1595,1
289,1413,1
997,946,1
1287,741,1
1569,1321,1
880,1232,1
475,1088,1
763,1066,1
1220,880,1
795,808,1
1021,310,1
423,798,1
1308,170,1
1220,963,1
147,515,1
1308,418,1
1354,932,1
744,1413,1
150,1078,1
47,310,1
354,529,1
1133,0,1
1019,307,1
1019,434,1
823,453,1
274,1176,1
859,407,1
34,429,1
1379,1378,1
1293,875,1
1452,809,1
1019,1066,1
258,279,1
310,308,1
547,985,1
264,1125,1
261,765,1
547,531,1
839,1022,1
547,314,1
1379,986,1
264,934,1
870,872,1
1287,313,1
1306,1232,1
859,1027,1
1353,1008,1
994,394,1
1070,41,1
1404,1390,1
1287,41,1
874,357,1
569,850,1
932,202,1
480,798,1
285,148,1
1071,315,1
809,1088,1
874,147,1
496,778,1
1076,1018,1
789,1294,1
406,405,1
740,1009,1
104,1033,1
1499,434,1
429,515,1
466,963,1
1225,781,1
423,1474,1
274,226,1
739,1009,1
953,430,1
1291,1290,1
547,856,1
1280,850,1
841,309,1
1071,313,1
1537,515,1
88,934,1
84,725,1
429,310,1
1026,1060,1
1525,145,1
787,414,1
829,1066,1
798,476,1
885,803,1
546,986,1
1087,850,1
547,41,1
289,856,1
1365,985,1
1232,1519,1
668,429,1
429,706,1
964,1232,1
433,477,1
1018,373,1
848,838,1
1066,416,1
1170,850,1
1287,309,1
150,848,1
1087,706,1
1464,613,1
1035,934,1
289,948,1
384,856,1
1595,392,1
959,430,1
894,934,1
1140,994,1
870,1278,1
1294,823,1
25,1212,1
433,1017,1
706,309,1
741,26,1
1365,986,1
547,948,1
429,309,1
289,741,1
289,874,1
31,1071,1
354,1513,1
1270,416,1
799,1060,1
5,4,1
261,1293,1
850,309,1
741,25,1
447,521,1
1595,946,1
356,1212,1
645,1032,1
971,25,1
1220,1232,1
1220,476,1
976,890,1
909,392,1
546,856,1
902,1056,1
859,1406,1
1095,1009,1
764,886,1
1061,416,1
798,1232,1
874,25,1
856,1212,1
919,820,1
985,797,1
1100,1021,1
1010,416,1
668,955,1
1472,1019,1
663,434,1
1517,1080,1
547,1127,1
545,1364,1
870,880,1
880,351,1
1455,1042,1
959,819,1
775,1019,1
1287,310,1
1071,319,1
354,954,1
1502,991,1
959,1011,1
433,351,1
894,261,1
1582,1032,1
430,416,1
150,959,1
199,202,1
786,1205,1
289,351,1
930,357,1
245,269,1
475,392,1
805,810,1
959,1041,1
765,1232,1
872,545,1
261,843,1
997,1107,1
1410,850,1
245,267,1
392,1554,1
739,933,1
907,414,1
309,416,1
1390,424,1
1056,958,1
944,533,1
314,1042,1
865,1004,1
449,646,1
423,87,1
810,1080,1
948,856,1
1066,1060,1
907,1132,1
229,861,1
785,890,1
150,872,1
433,416,1
1232,1010,1
546,985,1
914,25,1
515,765,1
47,985,1
1423,1413,1
1517,877,1
798,1056,1
894,1124,1
741,314,1
1203,1050,1
931,392,1
423,1127,1
400,427,1
741,310,1
966,934,1
315,741,1
1174,496,1
798,964,1
1443,817,1
763,985,1
106,0,1
946,1056,1
827,1078,1
150,1056,1
741,985,1
568,569,1
150,1232,1
874,477,1
479,795,1
1074,275,1
974,1293,1
787,978,1
725,321,1
1066,1056,1
741,357,1
834,767,1
17,1146,1
429,313,1
792,853,1
1066,1232,1
787,261,1
843,741,1
861,792,1
143,88,1
959,1365,1
446,127,1
12,16,1
1056,1010,1
429,930,1
1019,1232,1
843,1287,1
994,1527,1
546,1089,1
649,786,1
423,861,1
1341,434,1
613,1413,1
804,958,1
1392,1066,1
976,1066,1
547,843,1
788,958,1
429,1127,1
816,1056,1
964,820,1
547,955,1
1459,848,1
1039,1472,1
354,392,1
477,955,1
34,921,1
433,0,1
429,985,1
430,1127,1
423,947,1
150,1360,1
1490,309,1
1071,434,1
955,430,1
480,858,1
763,1032,1
979,1052,1
946,435,1
150,1458,1
1619,1440,1
1016,351,1
804,1232,1
150,1533,1
946,381,1
217,307,1
430,1042,1
859,955,1
1355,985,1
1293,810,1
545,985,1
933,1232,1
433,1041,1
1019,1056,1
1552,1053,1
433,955,1
229,778,1
829,721,1
843,0,1
1079,369,1
1297,1309,1
453,820,1
1014,1527,1
829,994,1
31,1212,1
1502,954,1
547,1287,1
915,0,1
644,264,1
799,1022,1
1397,423,1
893,476,1
84,216,1
429,416,1
1083,416,1
547,429,1
1071,316,1
959,31,1
988,985,1
1595,810,1
839,159,1
1353,546,1
423,778,1
872,1060,1
872,954,1
875,985,1
429,351,1
1502,1232,1
872,1088,1
644,307,1
960,1012,1
829,1010,1
1506,427,1
88,814,1
769,453,1
423,875,1
1066,964,1
947,1056,1
147,872,1
446,425,1
1392,1548,1
68,1052,1
964,1010,1
876,809,1
351,1083,1
480,1051,1
264,903,1
1537,959,1
245,238,1
1035,1056,1
547,313,1
997,147,1
33,985,1
1537,833,1
991,710,1
959,848,1
245,240,1
902,434,1
827,1534,1
429,283,1
261,26,1
934,1446,1
805,872,1
1592,1294,1
1446,820,1
429,262,1
433,314,1
429,545,1
955,308,1
959,546,1
1308,254,1
835,1083,1
319,765,1
429,26,1
885,964,1
822,744,1
1066,946,1
1446,1554,1
1019,1028,1
1333,21,1
959,545,1
915,308,1
34,310,1
966,423,1
34,515,1
150,217,1
880,985,1
1043,979,1
423,920,1
859,1087,1
245,239,1
1455,1505,1
1014,246,1
245,241,1
569,342,1
495,1127,1
264,429,1
992,393,1
174,1222,1
568,795,1
787,1232,1
1014,994,1
1287,314,1
1071,416,1
856,1083,1
354,569,1
1455,429,1
994,811,1
340,569,1
34,313,1
289,959,1
852,1160,1
41,1261,1
176,1222,1
398,81,1
924,1534,1
874,1042,1
1019,416,1
1435,313,1
287,1182,1
546,357,1
1140,850,1
896,1012,1
354,1056,1
429,996,1
1051,808,1
1268,1543,1
959,477,1
329,354,1
902,416,1
1016,416,1
1344,425,1
430,314,1
1227,1225,1
274,0,1
985,803,1
150,261,1
740,480,1
1019,964,1
246,1160,1
992,394,1
777,613,1
859,1499,1
787,1056,1
515,313,1
264,475,1
567,835,1
843,434,1
1212,1042,1
854,890,1
32,1011,1
423,934,1
275,803,1
261,434,1
819,1212,1
1241,823,1
547,1353,1
787,1446,1
261,351,1
480,786,1
47,1232,1
351,1010,1
870,1066,1
106,429,1
84,351,1
150,515,1
216,86,1
34,477,1
992,569,1
1019,351,1
409,1059,1
1372,434,1
245,244,1
307,416,1
283,416,1
644,283,1
1293,434,1
433,985,1
872,1519,1
767,643,1
433,1455,1
88,1502,1
429,765,1
769,1066,1
84,215,1
1260,1176,1
829,947,1
147,890,1
1042,313,1
429,1170,1
1583,1408,1
1446,1232,1
433,930,1
106,1364,1
530,1429,1
1353,985,1
0,1135,1
959,261,1
848,985,1
994,992,1
475,1534,1
1141,434,1
1586,826,1
685,217,1
942,1387,1
479,147,1
917,1042,1
1171,964,1
938,41,1
933,1056,1
1411,1019,1
319,741,1
106,309,1
141,0,1
843,1200,1
997,938,1
845,392,1
392,958,1
554,307,1
1455,309,1
513,1009,1
1042,357,1
1459,1017,1
1009,514,1
1379,985,1
1133,938,1
479,475,1
819,430,1
1118,1088,1
792,87,1
959,319,1
1455,430,1
1318,1287,1
213,685,1
84,416,1
946,1232,1
1319,1287,1
870,947,1
246,1456,1
890,309,1
215,86,1
1502,307,1
261,416,1
917,1261,1
1443,309,1
843,430,1
1171,958,1
885,1056,1
1287,1505,1
1287,914,1
1441,1264,1
947,1241,1
1353,741,1
414,1459,1
477,1287,1
1066,307,1
150,901,1
1257,1098,1
84,934,1
1339,1344,1
1125,1214,1
874,1364,1
84,1472,1
1537,843,1
1455,985,1
1183,15,1
1554,1056,1
429,767,1
243,284,1
530,850,1
1220,814,1
874,1261,1
1056,1127,1
1458,407,1
430,930,1
429,1415,1
798,808,1
1183,12,1
246,1560,1
554,529,1
264,890,1
1590,885,1
1472,307,1
264,1517,1
1455,843,1
85,215,1
1531,1530,1
429,914,1
241,267,1
1039,1125,1
914,0,1
1056,1424,1
1056,394,1
148,404,1
1251,434,1
545,767,1
954,1083,1
1592,885,1
1123,1077,1
229,1446,1
1502,765,1
106,1127,1
289,930,1
106,1587,1
229,1044,1
261,880,1
264,947,1
475,495,1
1491,840,1
1339,427,1
1583,1051,1
1011,1232,1
1560,1214,1
1061,394,1
264,1066,1
872,741,1
392,1028,1
1038,1268,1
106,141,1
843,546,1
814,880,1
1140,522,1
997,769,1
106,1457,1
515,872,1
477,429,1
966,798,1
264,820,1
423,1446,1
787,475,1
1100,0,1
354,310,1
875,1056,1
1459,315,1
668,930,1
241,284,1
347,434,1
798,1032,1
12,372,1
763,966,1
1080,1232,1
1071,948,1
1509,372,1
106,779,1
914,1062,1
989,1455,1
959,312,1
1094,569,1
430,1217,1
885,958,1
307,394,1
782,1066,1
1459,791,1
1436,22,1
1039,1127,1
429,147,1
652,786,1
409,861,1
35,19,1
1308,1381,1
1077,1364,1
263,872,1
261,1042,1
427,1262,1
872,1392,1
459,556,1
934,1232,1
790,480,1
496,307,1
1407,706,1
1071,531,1
246,1554,1
1472,880,1
22,16,1
833,1200,1
477,1016,1
399,1185,1
27,883,1
261,768,1
668,710,1
1455,167,1
1535,1382,1
966,1032,1
1240,40,1
1433,392,1
791,351,1
414,351,1
47,1436,1
347,351,1
764,955,1
461,458,1
449,1225,1
439,442,1
959,955,1
46,955,1
1016,1017,1
409,853,1
433,1016,1
967,927,1
47,775,1
150,1072,1
106,1176,1
12,1370,1
1386,1187,1
663,875,1
994,868,1
915,1017,1
1583,392,1
37,15,1
1365,546,1
1583,1032,1
1125,613,1
53,1401,1
1517,1392,1
23,24,1
419,710,1
1095,1056,1
768,392,1
1071,1455,1
912,1012,1
444,399,1
976,803,1
414,909,1
46,953,1
947,1060,1
827,994,1
496,394,1
1320,1176,1
34,883,1
347,416,1
1019,890,1
829,791,1
479,850,1
372,985,1
